Layer,Attack_type,percentage_of_weights_flipped,number_of_weights_flipped,Model_loss,Layer_type,loss_fn
backbone.layers.43.mixer.out_proj.weight,Gradient,10.0,838860,3.032212452342113,mixer.out_proj.weight,3.614682369337092e-06
backbone.layers.43.mixer.out_proj.weight,Gradient,50.0,4194304,3.3082277501622834,mixer.out_proj.weight,7.887429595380505e-07
backbone.layers.43.mixer.out_proj.weight,Hybrid,0.001,83,2.8570395968854427,mixer.out_proj.weight,0.0344221638178969
backbone.layers.43.mixer.out_proj.weight,Hybrid,0.01,838,2.89456020668149,mixer.out_proj.weight,0.0034541291249182457
backbone.layers.43.mixer.out_proj.weight,Hybrid,0.1,8388,2.9078168037037053,mixer.out_proj.weight,0.00034666390125223
backbone.layers.43.mixer.out_proj.weight,Hybrid,1.0,83886,2.9616510880490146,mixer.out_proj.weight,3.53056658804689e-05
backbone.layers.43.mixer.out_proj.weight,Hybrid,5.0,419430,3.0028307052950063,mixer.out_proj.weight,7.159313128042835e-06
backbone.layers.43.mixer.out_proj.weight,Hybrid,10.0,838860,3.1132435835897923,mixer.out_proj.weight,3.71127909733423e-06
backbone.layers.43.mixer.out_proj.weight,Hybrid,50.0,4194304,3.50032448147734,mixer.out_proj.weight,8.34542389268241e-07
backbone.layers.44.norm.weight,Magnitude,0.1,2,2.8617825781305632,norm.weight,1.4308912890652816
backbone.layers.44.norm.weight,Magnitude,1.0,20,2.8899473833541074,norm.weight,0.14449736916770536
backbone.layers.44.norm.weight,Magnitude,5.0,102,2.9580651037395,norm.weight,0.029000638271955884
backbone.layers.44.norm.weight,Magnitude,10.0,204,3.03259198119243,norm.weight,0.014865646966629559
backbone.layers.44.norm.weight,Magnitude,50.0,1024,3.506601992994547,norm.weight,0.003424416008783737
backbone.layers.44.norm.weight,Gradient,0.1,2,2.874553774793943,norm.weight,1.4372768873969715
backbone.layers.44.norm.weight,Gradient,1.0,20,2.9822339974343777,norm.weight,0.14911169987171888
backbone.layers.44.norm.weight,Gradient,5.0,102,3.104344230145216,norm.weight,0.030434747354364862
backbone.layers.44.norm.weight,Gradient,10.0,204,3.5547265087564788,norm.weight,0.0174251299448847
backbone.layers.44.norm.weight,Gradient,50.0,1024,4.645132911701997,norm.weight,0.004536262609083981
backbone.layers.44.norm.weight,Hybrid,0.1,2,2.874553774793943,norm.weight,1.4372768873969715
backbone.layers.44.norm.weight,Hybrid,1.0,20,2.914310953269402,norm.weight,0.1457155476634701
backbone.layers.44.norm.weight,Hybrid,5.0,102,3.012323137372732,norm.weight,0.02953257977816404
backbone.layers.44.norm.weight,Hybrid,10.0,204,3.131926623483499,norm.weight,0.015352581487664212
backbone.layers.44.norm.weight,Hybrid,50.0,1024,3.6375776566565037,norm.weight,0.003552321930328617
backbone.layers.44.mixer.A_log,Magnitude,0.01,6,2.8780225788553557,mixer.A_log,0.479670429809226
backbone.layers.44.mixer.A_log,Magnitude,0.1,65,8.224094467858473,mixer.A_log,0.12652453027474575
backbone.layers.44.mixer.A_log,Magnitude,1.0,655,16.356692393620808,mixer.A_log,0.02497204945590963
backbone.layers.44.mixer.A_log,Magnitude,5.0,3276,15.519028107325235,mixer.A_log,0.004737188066949095
backbone.layers.44.mixer.A_log,Magnitude,10.0,6553,14.419243313372135,mixer.A_log,0.002200403374541757
backbone.layers.44.mixer.A_log,Magnitude,50.0,32768,13.067543223500252,mixer.A_log,0.00039878977122498327
backbone.layers.44.mixer.A_log,Gradient,0.01,6,4.487478693326314,mixer.A_log,0.7479131155543857
backbone.layers.44.mixer.A_log,Gradient,0.1,65,7.033540676037471,mixer.A_log,0.10820831809288417
backbone.layers.44.mixer.A_log,Gradient,1.0,655,10.871141622463862,mixer.A_log,0.016597162782387574
backbone.layers.44.mixer.A_log,Gradient,5.0,3276,10.280109050373236,mixer.A_log,0.003138006425632856
backbone.layers.44.mixer.A_log,Gradient,10.0,6553,10.12955428659916,mixer.A_log,0.0015457888427589134
backbone.layers.44.mixer.A_log,Gradient,50.0,32768,10.412723350028196,mixer.A_log,0.0003177710983284972
backbone.layers.44.mixer.A_log,Hybrid,0.01,6,4.487478693326314,mixer.A_log,0.7479131155543857
backbone.layers.44.mixer.A_log,Hybrid,0.1,65,7.830712522069613,mixer.A_log,0.12047250033953251
backbone.layers.44.mixer.A_log,Hybrid,1.0,655,18.251398759583633,mixer.A_log,0.027864730930662034
backbone.layers.44.mixer.A_log,Hybrid,5.0,3276,15.627519600093365,mixer.A_log,0.004770305128233628
backbone.layers.44.mixer.A_log,Hybrid,10.0,6553,13.928451160589853,mixer.A_log,0.002125507578298467
backbone.layers.44.mixer.A_log,Hybrid,50.0,32768,13.086548966666063,mixer.A_log,0.0003993697804768696
backbone.layers.44.mixer.D,Magnitude,0.1,4,2.8575907374421754,mixer.D,0.7143976843605438
backbone.layers.44.mixer.D,Magnitude,1.0,40,2.8576711068550744,mixer.D,0.07144177767137685
backbone.layers.44.mixer.D,Magnitude,5.0,204,2.8576242811977863,mixer.D,0.014007962162734247
backbone.layers.44.mixer.D,Magnitude,10.0,409,2.857842898617188,mixer.D,0.006987390950164274
backbone.layers.44.mixer.D,Magnitude,50.0,2048,2.857950492451588,mixer.D,0.001395483638892377
backbone.layers.44.mixer.D,Gradient,0.1,4,2.857161852220694,mixer.D,0.7142904630551735
backbone.layers.44.mixer.D,Gradient,1.0,40,2.857045450558265,mixer.D,0.07142613626395664
backbone.layers.44.mixer.D,Gradient,5.0,204,2.8571285431583724,mixer.D,0.014005532074305747
backbone.layers.44.mixer.D,Gradient,10.0,409,2.8574266905585923,mixer.D,0.006986373326549125
backbone.layers.44.mixer.D,Gradient,50.0,2048,2.8581194976965585,mixer.D,0.0013955661609846477
backbone.layers.44.mixer.D,Hybrid,0.1,4,2.8576393723487854,mixer.D,0.7144098430871964
backbone.layers.44.mixer.D,Hybrid,1.0,40,2.857676806549231,mixer.D,0.07144192016373077
backbone.layers.44.mixer.D,Hybrid,5.0,204,2.8576737754046917,mixer.D,0.014008204781395547
backbone.layers.44.mixer.D,Hybrid,10.0,409,2.8573636201520762,mixer.D,0.006986219120176226
backbone.layers.44.mixer.D,Hybrid,50.0,2048,2.8575519571701684,mixer.D,0.0013952890415869963
backbone.layers.44.mixer.conv1d.weight,Magnitude,0.01,1,2.8593397699296474,mixer.conv1d.weight,2.8593397699296474
backbone.layers.44.mixer.conv1d.weight,Magnitude,0.1,16,2.8729596324265003,mixer.conv1d.weight,0.17955997702665627
backbone.layers.44.mixer.conv1d.weight,Magnitude,1.0,163,2.92230320100983,mixer.conv1d.weight,0.017928240496992823
backbone.layers.44.mixer.conv1d.weight,Magnitude,5.0,819,3.014855512728294,mixer.conv1d.weight,0.003681142262183509
backbone.layers.44.mixer.conv1d.weight,Magnitude,10.0,1638,3.171255455662807,mixer.conv1d.weight,0.0019360533917355354
backbone.layers.44.mixer.conv1d.weight,Magnitude,50.0,8192,4.0756723036368685,mixer.conv1d.weight,0.0004975185917525474
backbone.layers.44.mixer.conv1d.weight,Gradient,0.01,1,2.8573274041215577,mixer.conv1d.weight,2.8573274041215577
backbone.layers.44.mixer.conv1d.weight,Gradient,0.1,16,2.847822447617849,mixer.conv1d.weight,0.17798890297611555
backbone.layers.44.mixer.conv1d.weight,Gradient,1.0,163,2.9211861826479435,mixer.conv1d.weight,0.017921387623607014
backbone.layers.44.mixer.conv1d.weight,Gradient,5.0,819,2.9754209630191326,mixer.conv1d.weight,0.00363299262883899
backbone.layers.44.mixer.conv1d.weight,Gradient,10.0,1638,3.053170228997866,mixer.conv1d.weight,0.001863962288765486
backbone.layers.44.mixer.conv1d.weight,Gradient,50.0,8192,3.4123495059708753,mixer.conv1d.weight,0.00041654657055308536
backbone.layers.44.mixer.conv1d.weight,Hybrid,0.01,1,2.856556506206592,mixer.conv1d.weight,2.856556506206592
backbone.layers.44.mixer.conv1d.weight,Hybrid,0.1,16,2.8474122881889343,mixer.conv1d.weight,0.1779632680118084
backbone.layers.44.mixer.conv1d.weight,Hybrid,1.0,163,2.9373296039799848,mixer.conv1d.weight,0.018020427018282114
backbone.layers.44.mixer.conv1d.weight,Hybrid,5.0,819,3.1127792882422605,mixer.conv1d.weight,0.0038007073116511116
backbone.layers.44.mixer.conv1d.weight,Hybrid,10.0,1638,3.300870504230261,mixer.conv1d.weight,0.0020151834580160325
backbone.layers.44.mixer.conv1d.weight,Hybrid,50.0,8192,4.06584554289778,mixer.conv1d.weight,0.0004963190359982642
backbone.layers.44.mixer.conv1d.bias,Magnitude,0.1,4,2.896146971732378,mixer.conv1d.bias,0.7240367429330945
backbone.layers.44.mixer.conv1d.bias,Magnitude,1.0,40,3.0553101214269796,mixer.conv1d.bias,0.07638275303567449
backbone.layers.44.mixer.conv1d.bias,Magnitude,5.0,204,3.1417529433965683,mixer.conv1d.bias,0.015400749722532197
backbone.layers.44.mixer.conv1d.bias,Magnitude,10.0,409,3.2837713919579983,mixer.conv1d.bias,0.00802878090943276
backbone.layers.44.mixer.conv1d.bias,Magnitude,50.0,2048,3.5327854764958224,mixer.conv1d.bias,0.0017249929084452258
backbone.layers.44.mixer.conv1d.bias,Gradient,0.1,4,2.858396771053473,mixer.conv1d.bias,0.7145991927633683
backbone.layers.44.mixer.conv1d.bias,Gradient,1.0,40,2.8713164341946444,mixer.conv1d.bias,0.07178291085486611
backbone.layers.44.mixer.conv1d.bias,Gradient,5.0,204,2.860081927229961,mixer.conv1d.bias,0.01402000944720569
backbone.layers.44.mixer.conv1d.bias,Gradient,10.0,409,2.858045549442371,mixer.conv1d.bias,0.006987886428954452
backbone.layers.44.mixer.conv1d.bias,Gradient,50.0,2048,2.9328579852978387,mixer.conv1d.bias,0.0014320595631337103
backbone.layers.44.mixer.conv1d.bias,Hybrid,0.1,4,2.885963379094998,mixer.conv1d.bias,0.7214908447737495
backbone.layers.44.mixer.conv1d.bias,Hybrid,1.0,40,3.0572579205036163,mixer.conv1d.bias,0.07643144801259041
backbone.layers.44.mixer.conv1d.bias,Hybrid,5.0,204,3.126771276195844,mixer.conv1d.bias,0.015327310177430609
backbone.layers.44.mixer.conv1d.bias,Hybrid,10.0,409,3.302366890013218,mixer.conv1d.bias,0.008074246674848944
backbone.layers.44.mixer.conv1d.bias,Hybrid,50.0,2048,3.4655447577436767,mixer.conv1d.bias,0.0016921605262420296
backbone.layers.44.mixer.in_proj.weight,Magnitude,0.001,167,2.857332610835632,mixer.in_proj.weight,0.017109776112788213
backbone.layers.44.mixer.in_proj.weight,Magnitude,0.01,1677,2.8613571897149086,mixer.in_proj.weight,0.0017062356527816987
backbone.layers.44.mixer.in_proj.weight,Magnitude,0.1,16777,2.8630350132783255,mixer.in_proj.weight,0.00017065238202767632
backbone.layers.44.mixer.in_proj.weight,Magnitude,1.0,167772,2.9302720315754414,mixer.in_proj.weight,1.7465799010415573e-05
backbone.layers.44.mixer.in_proj.weight,Magnitude,5.0,838860,4.599936746060848,mixer.in_proj.weight,5.483557144292073e-06
backbone.layers.44.mixer.in_proj.weight,Magnitude,10.0,1677721,4.032171289126079,mixer.in_proj.weight,2.4033622331282012e-06
backbone.layers.44.mixer.in_proj.weight,Magnitude,50.0,8388608,4.572967862089475,mixer.in_proj.weight,5.451402499782413e-07
backbone.layers.44.mixer.in_proj.weight,Gradient,0.001,167,2.8571645207703114,mixer.in_proj.weight,0.017108769585450965
backbone.layers.44.mixer.in_proj.weight,Gradient,0.01,1677,2.8549524595340094,mixer.in_proj.weight,0.0017024164934609479
backbone.layers.44.mixer.in_proj.weight,Gradient,0.1,16777,2.859171561896801,mixer.in_proj.weight,0.00017042209941567628
backbone.layers.44.mixer.in_proj.weight,Gradient,1.0,167772,2.9743797791500888,mixer.in_proj.weight,1.7728701923742275e-05
backbone.layers.44.mixer.in_proj.weight,Gradient,5.0,838860,3.197179657717546,mixer.in_proj.weight,3.811338790403102e-06
backbone.layers.44.mixer.in_proj.weight,Gradient,10.0,1677721,3.2750693298876286,mixer.in_proj.weight,1.952094138350553e-06
backbone.layers.44.mixer.in_proj.weight,Gradient,50.0,8388608,4.790769286453724,mixer.in_proj.weight,5.711042030398517e-07
backbone.layers.44.mixer.in_proj.weight,Hybrid,0.001,167,2.8575763888657093,mixer.in_proj.weight,0.017111235861471313
backbone.layers.44.mixer.in_proj.weight,Hybrid,0.01,1677,2.8654931895434856,mixer.in_proj.weight,0.001708701961564392
backbone.layers.44.mixer.in_proj.weight,Hybrid,0.1,16777,2.8685602943102517,mixer.in_proj.weight,0.00017098171868094723
backbone.layers.44.mixer.in_proj.weight,Hybrid,1.0,167772,2.938641288628181,mixer.in_proj.weight,1.7515683717355584e-05
backbone.layers.44.mixer.in_proj.weight,Hybrid,5.0,838860,5.283583385248979,mixer.in_proj.weight,6.2985282231230226e-06
backbone.layers.44.mixer.in_proj.weight,Hybrid,10.0,1677721,4.052896995097399,mixer.in_proj.weight,2.41571572096755e-06
backbone.layers.44.mixer.in_proj.weight,Hybrid,50.0,8388608,4.572183055182298,mixer.in_proj.weight,5.450466937044022e-07
backbone.layers.44.mixer.x_proj.weight,Magnitude,0.001,6,2.858573423077663,mixer.x_proj.weight,0.4764289038462772
backbone.layers.44.mixer.x_proj.weight,Magnitude,0.01,65,2.8692487006386123,mixer.x_proj.weight,0.04414228770213249
backbone.layers.44.mixer.x_proj.weight,Magnitude,0.1,655,2.947455406188965,mixer.x_proj.weight,0.004499931917845748
backbone.layers.44.mixer.x_proj.weight,Magnitude,1.0,6553,3.057371841122707,mixer.x_proj.weight,0.000466560634995072
backbone.layers.44.mixer.x_proj.weight,Magnitude,5.0,32768,3.0175928051273027,mixer.x_proj.weight,9.208962417991036e-05
backbone.layers.44.mixer.x_proj.weight,Magnitude,10.0,65536,3.0027032693227134,mixer.x_proj.weight,4.581761580387441e-05
backbone.layers.44.mixer.x_proj.weight,Magnitude,50.0,327680,3.9432935503621898,mixer.x_proj.weight,1.2033976899298674e-05
backbone.layers.44.mixer.x_proj.weight,Gradient,0.001,6,2.857144970446825,mixer.x_proj.weight,0.4761908284078042
backbone.layers.44.mixer.x_proj.weight,Gradient,0.01,65,2.856236193329096,mixer.x_proj.weight,0.04394209528198609
backbone.layers.44.mixer.x_proj.weight,Gradient,0.1,655,2.868431270122528,mixer.x_proj.weight,0.004379284381866455
backbone.layers.44.mixer.x_proj.weight,Gradient,1.0,6553,3.1385507894059024,mixer.x_proj.weight,0.0004789486936374031
backbone.layers.44.mixer.x_proj.weight,Gradient,5.0,32768,3.0642421059310436,mixer.x_proj.weight,9.351324786166515e-05
backbone.layers.44.mixer.x_proj.weight,Gradient,10.0,65536,3.0642584127684436,mixer.x_proj.weight,4.675687275342474e-05
backbone.layers.44.mixer.x_proj.weight,Gradient,50.0,327680,4.333730764687061,mixer.x_proj.weight,1.3225496718405339e-05
backbone.layers.44.mixer.x_proj.weight,Hybrid,0.001,6,2.8573547763129077,mixer.x_proj.weight,0.47622579605215126
backbone.layers.44.mixer.x_proj.weight,Hybrid,0.01,65,2.8672428466379642,mixer.x_proj.weight,0.044111428409814836
backbone.layers.44.mixer.x_proj.weight,Hybrid,0.1,655,2.9498171185453734,mixer.x_proj.weight,0.004503537585565456
backbone.layers.44.mixer.x_proj.weight,Hybrid,1.0,6553,3.0772359992067018,mixer.x_proj.weight,0.0004695919425006412
backbone.layers.44.mixer.x_proj.weight,Hybrid,5.0,32768,3.016099934776624,mixer.x_proj.weight,9.204406539235303e-05
backbone.layers.44.mixer.x_proj.weight,Hybrid,10.0,65536,3.0019696292777858,mixer.x_proj.weight,4.580642134518106e-05
backbone.layers.44.mixer.x_proj.weight,Hybrid,50.0,327680,4.769417201479276,mixer.x_proj.weight,1.4555106205686266e-05
backbone.layers.44.mixer.dt_proj.weight,Magnitude,0.001,5,2.8573014053205648,mixer.dt_proj.weight,0.571460281064113
backbone.layers.44.mixer.dt_proj.weight,Magnitude,0.01,52,2.8570151602228484,mixer.dt_proj.weight,0.054942599235054776
backbone.layers.44.mixer.dt_proj.weight,Magnitude,0.1,524,2.8558958545327187,mixer.dt_proj.weight,0.0054501829284975545
backbone.layers.44.mixer.dt_proj.weight,Magnitude,1.0,5242,4.586980623503526,mixer.dt_proj.weight,0.000875043995326884
backbone.layers.44.mixer.dt_proj.weight,Magnitude,5.0,26214,5.099073059856892,mixer.dt_proj.weight,0.00019451716868302784
backbone.layers.44.mixer.dt_proj.weight,Magnitude,10.0,52428,5.112273993591468,mixer.dt_proj.weight,9.751037601265484e-05
backbone.layers.44.mixer.dt_proj.weight,Magnitude,50.0,262144,6.2106295476357145,mixer.dt_proj.weight,2.369167155317579e-05
backbone.layers.44.mixer.dt_proj.weight,Gradient,0.001,5,2.8579241186380386,mixer.dt_proj.weight,0.5715848237276078
backbone.layers.44.mixer.dt_proj.weight,Gradient,0.01,52,2.857689816504717,mixer.dt_proj.weight,0.05495557339432148
backbone.layers.44.mixer.dt_proj.weight,Gradient,0.1,524,2.857270156343778,mixer.dt_proj.weight,0.005452805641877439
backbone.layers.44.mixer.dt_proj.weight,Gradient,1.0,5242,2.8918148490289846,mixer.dt_proj.weight,0.0005516625045839345
backbone.layers.44.mixer.dt_proj.weight,Gradient,5.0,26214,2.947627546886603,mixer.dt_proj.weight,0.00011244478320312059
backbone.layers.44.mixer.dt_proj.weight,Gradient,10.0,52428,3.3942593820393085,mixer.dt_proj.weight,6.474134779200634e-05
backbone.layers.44.mixer.dt_proj.weight,Gradient,50.0,262144,3.3952110211054483,mixer.dt_proj.weight,1.2951702198430818e-05
backbone.layers.44.mixer.dt_proj.weight,Hybrid,0.001,5,2.857956393311421,mixer.dt_proj.weight,0.5715912786622842
backbone.layers.44.mixer.dt_proj.weight,Hybrid,0.01,52,2.8576881562670073,mixer.dt_proj.weight,0.05495554146667322
backbone.layers.44.mixer.dt_proj.weight,Hybrid,0.1,524,2.855963509529829,mixer.dt_proj.weight,0.00545031204108746
backbone.layers.44.mixer.dt_proj.weight,Hybrid,1.0,5242,4.565262305239837,mixer.dt_proj.weight,0.0008709008594505602
backbone.layers.44.mixer.dt_proj.weight,Hybrid,5.0,26214,5.17477709800005,mixer.dt_proj.weight,0.0001974050926222648
backbone.layers.44.mixer.dt_proj.weight,Hybrid,10.0,52428,5.224516684810321,mixer.dt_proj.weight,9.96512681164706e-05
backbone.layers.44.mixer.dt_proj.weight,Hybrid,50.0,262144,6.2463206350803375,mixer.dt_proj.weight,2.3827822246857977e-05
backbone.layers.44.mixer.dt_proj.bias,Magnitude,0.1,4,5.105879418551922,mixer.dt_proj.bias,1.2764698546379805
backbone.layers.44.mixer.dt_proj.bias,Magnitude,1.0,40,14.577515398462614,mixer.dt_proj.bias,0.3644378849615654
backbone.layers.44.mixer.dt_proj.bias,Magnitude,5.0,204,15.203365867336592,mixer.dt_proj.bias,0.0745263032712578
backbone.layers.44.mixer.dt_proj.bias,Magnitude,10.0,409,14.066110705335936,mixer.dt_proj.bias,0.03439146871720278
backbone.layers.44.mixer.dt_proj.bias,Magnitude,50.0,2048,24.05262007812659,mixer.dt_proj.bias,0.01174444339752275
backbone.layers.44.mixer.dt_proj.bias,Gradient,0.1,4,3.005600697050492,mixer.dt_proj.bias,0.751400174262623
backbone.layers.44.mixer.dt_proj.bias,Gradient,1.0,40,32.68198426564535,mixer.dt_proj.bias,0.8170496066411337
backbone.layers.44.mixer.dt_proj.bias,Gradient,5.0,204,34.62695231040319,mixer.dt_proj.bias,0.169739962305898
backbone.layers.44.mixer.dt_proj.bias,Gradient,10.0,409,33.62942794462045,mixer.dt_proj.bias,0.08222354020689597
backbone.layers.44.mixer.dt_proj.bias,Gradient,50.0,2048,27.259143109122913,mixer.dt_proj.bias,0.013310128471251422
backbone.layers.44.mixer.dt_proj.bias,Hybrid,0.1,4,6.36430865029494,mixer.dt_proj.bias,1.591077162573735
backbone.layers.44.mixer.dt_proj.bias,Hybrid,1.0,40,28.844821572303772,mixer.dt_proj.bias,0.7211205393075943
backbone.layers.44.mixer.dt_proj.bias,Hybrid,5.0,204,28.407246083021164,mixer.dt_proj.bias,0.13925120628931942
backbone.layers.44.mixer.dt_proj.bias,Hybrid,10.0,409,26.47023034095764,mixer.dt_proj.bias,0.0647193895866935
backbone.layers.44.mixer.dt_proj.bias,Hybrid,50.0,2048,23.911887253324192,mixer.dt_proj.bias,0.011675726197912203
backbone.layers.44.mixer.out_proj.weight,Magnitude,0.001,83,2.8551161785920462,mixer.out_proj.weight,0.03439899010351863
backbone.layers.44.mixer.out_proj.weight,Magnitude,0.01,838,2.8574397390087447,mixer.out_proj.weight,0.003409832624115447
backbone.layers.44.mixer.out_proj.weight,Magnitude,0.1,8388,2.871228687465191,mixer.out_proj.weight,0.0003423019417578911
backbone.layers.44.mixer.out_proj.weight,Magnitude,1.0,83886,2.906787278751532,mixer.out_proj.weight,3.4651637683898765e-05
backbone.layers.44.mixer.out_proj.weight,Magnitude,5.0,419430,3.051719881594181,mixer.out_proj.weight,7.275874118671008e-06
backbone.layers.44.mixer.out_proj.weight,Magnitude,10.0,838860,3.175912693142891,mixer.out_proj.weight,3.7859865688468765e-06
backbone.layers.44.mixer.out_proj.weight,Magnitude,50.0,4194304,3.5299289810160794,mixer.out_proj.weight,8.4160065198328e-07
backbone.layers.44.mixer.out_proj.weight,Gradient,0.001,83,2.8576299970348678,mixer.out_proj.weight,0.03442927707270925
